Date,uk-politics-policy_Titles,uk-politics-policy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-06-18T11:22:07.021Z,Sunak faces fourth by-election after suspended Tory MP quits,Prime minister’s troubles mount after resignation of David Warburton and emergence of partygate video,Neutral,0.9994421601295472,Negative,0.9999996423721312
none,none,none,0,0.0,0,0.0
2023-06-18T11:21:04.860Z,Lords must hold UK to its international obligations to refugees,Political posturing has led to ministers’ attempt to extinguish the right to legally seek asylum ,Neutral,0.9972700476646424,Neutral,0.7874935865402222
2023-06-18T03:00:58.357Z,"Post-Brexit grants mired in red tape and uncertainty, warn local leaders",Replacement to EU funding schemes stalls after Whitehall fails to sign off on investment plans in time,Negative,0.9635546803474426,Negative,0.9999912977218628
none,none,none,0,0.0,0,0.0
2023-06-17T04:00:45.300Z,A warning for the smug mortgage bores ,Interest rate pain will come to us all in time — and it could well cost the Tories the next election ,Negative,0.9871697425842284,Neutral,0.9976993203163148
2023-06-16T23:01:44.611Z,"UK households remortgaging in 2024 face £2,900 rise in annual payments",New estimate of rising cost of borrowing increases pressure on Rishi Sunak to help families,Neutral,0.9983786344528198,Negative,0.9988314509391784
2023-06-16T21:30:44.568Z,"Spy chief, the late Martin Amis and Vogue editor receive UK honours","Business leaders including Robin Budenberg, Jeremy Darroch and Mark Thompson knighted",Neutral,0.9999617338180542,Neutral,0.999924659729004
2023-06-16T18:55:50.858Z,Johnson urges allies not to oppose damning report into his conduct,Former PM’s stance increases likelihood of his avoiding humiliating parliamentary vote ,Neutral,0.9999650716781616,Neutral,0.9035201072692872
2023-06-16T18:50:45.070Z,UK government faces legal challenge over visa system for migrant fishers,FT investigation detailed mistreatment of Filipino crew who worked on British boats over the course of a year,Negative,0.9995678067207336,Negative,0.9902334213256836
none,none,none,0,0.0,0,0.0
2023-06-16T17:00:44.501Z,"A paper trail is a pillar of democracy, as Trump and Johnson have discovered",Controlling the historical narrative is a weapon in the arsenal of authoritarianism,Neutral,0.9998728036880492,Neutral,0.999584972858429
2023-06-16T15:52:54.000Z,The damning verdict on Boris Johnson,Has parliament seen the back of the former prime minister?,Neutral,0.7790935635566711,Neutral,0.9981570839881896
2023-06-16T08:30:48.466Z,Johnsonism will haunt the Conservative party,Prospects of the condemned former leader winning a parliamentary seat are practically non-existent,Positive,0.8406717777252197,Neutral,0.9865522980690002
2023-06-16T04:00:58.594Z,Boris Johnson’s farce reaches its final act — it’s time he left for good,"Without a shred of apology or any nod to the public’s anger, the former prime minister has lost his political touch",Neutral,0.9999709129333496,Negative,0.997381627559662
2023-06-15T23:03:32.472Z,"UK unlikely to clear asylum backlog this year, warns watchdog ",National Audit Office says government ‘not on track’ to meet its promise even as budget soars,Negative,0.9997398257255554,Negative,0.9968615770339966
2023-06-15T23:03:23.799Z,"Energy bills help for 1.7mn UK households took too long, say MPs",Government criticised over delays and ministers’ ‘lack of urgency’ to reform market ,Neutral,0.9593278169631958,Negative,0.9999958276748656
2023-06-15T23:02:08.150Z,MPs warn against plans to scrap Office for Tax Simplification,Watchdog says reducing complexity may be seen as no longer a government priority,Negative,0.991487979888916,Neutral,0.977174699306488
2023-06-15T18:21:39.672Z,Boris Johnson condemned for lying to parliament,Report slams former PM’s conduct and says he would have faced a 90-day suspension if he was still an MP,Neutral,0.9996997117996216,Neutral,0.9791370630264282
2023-06-15T18:07:30.288Z,UK junior doctors accused of failing to compromise in pay battle ,Health secretary calls for ‘movement on all sides’ as BMA stands firm on 35% claim,Negative,0.8767648339271545,Neutral,0.9999947547912598
2023-06-15T17:49:47.379Z,Five things you need to know about the Boris Johnson report,House of Commons privileges committee has produced a blistering critique of the former UK PM,Neutral,0.9993895292282104,Negative,0.9849405884742736
2023-06-15T16:19:25.721Z,‘Systemic’ procurement problems led to UK armoured vehicles fiasco,Report into troubled £5.5bn Ajax programme identifies failings in the Ministry of Defence,Negative,0.9999964237213136,Negative,0.9618907570838928
2023-06-15T16:00:57.133Z,Manufacturing faces decline unless UK adopts ‘defensive strategy’ Premium content,Also in this week’s newsletter: number of Britons working in EU travel sector plunges,Negative,0.9919432401657104,Neutral,0.9999603033065796
2023-06-15T15:04:33.244Z,Has Rishi Sunak seen the back of Boris Johnson?,"Despite findings of lying to parliament, some conservatives still support Britain’s former prime minister",Neutral,0.996330201625824,Neutral,0.9991827607154846
2023-06-15T13:05:23.622Z,Who’s afraid of the gilt market?,Governments shouldn’t be spooked by a lobby whose financial interests are maximised when economic growth is absent,Neutral,0.9936215281486512,Neutral,0.999092936515808
none,none,none,0,0.0,0,0.0
2023-06-15T11:35:41.381Z,"Boris Johnson exits as he entered, with deceit and contempt",The former PM has only the martyr card left to play but his fan base is dwindling,Neutral,0.99993896484375,Negative,0.9927292466163636
2023-06-15T09:45:42.113Z,Fiscal policy is about to change beyond recognition Premium content,We must prepare — institutionally and politically — for the permanently higher state investments new times require,Neutral,0.9999258518218994,Neutral,0.9939231276512146
2023-06-15T09:25:59.839Z,UK pub chain Fuller’s fills staffing gaps by hiring over-50s,Group reports like-for-like sales increase of 13.9 per cent in the 10 weeks to mid-June ,Neutral,0.9882744550704956,Positive,0.9999966621398926
2023-06-15T08:35:42.099Z,"Sunak’s biggest opponent has gone, but the fallout has blown his peace","As internal feuds break out, PM is undecided between seeking support of the Tory right, or the left flank and opposition parties",Negative,0.9990390539169312,Neutral,0.9943852424621582
none,none,none,0,0.0,0,0.0
2023-06-15T04:00:05.000Z,Fed skips an interest rate increase,Sources tell the FT that Boris Johnson was found to have committed ‘multiple’ contempts of parliament,Neutral,0.9986988306045532,Neutral,0.9999464750289916
2023-06-15T03:00:41.941Z,Property groups call for climate change law in planning process,More than 100 UK companies write to Rishi Sunak seeking commitment to environment,Neutral,0.9999825954437256,Neutral,0.9996535778045654
none,none,none,0,0.0,0,0.0
2023-06-14T20:34:27.442Z,Rishi Sunak set to face prolonged run of by-elections ,"The contests are problematic for the UK prime minister, who is struggling to contain internal party feuding",Negative,0.999016046524048,Negative,0.999992609024048
2023-06-14T18:45:52.423Z,Johnson found to have committed ‘multiple’ contempts of parliament,MPs due to publish on Thursday their report into former PM’s conduct in partygate scandal ,Neutral,0.9999762773513794,Neutral,0.9903117418289183
2023-06-14T17:23:18.241Z,UK train drivers’ union secures new 6-month strike mandate,Vote by Aslef members risks prolonging disruption to rail services across England ,Positive,0.7454726099967957,Negative,0.9997722506523132
2023-06-14T16:09:08.306Z,MPs question UK financial watchdog over its handling of Odey probe ,Scrutiny of FCA’s investigation follows assault allegations against the hedge fund manager,Neutral,0.9881758689880372,Neutral,0.9275317192077636
2023-06-14T14:59:23.341Z,Sunak under pressure as HSBC raises mortgage rates for second time in week  ,Brokers warn that other lenders will follow suit in blow to households ,Negative,0.9997798800468444,Negative,0.9997987151145936
none,none,none,0,0.0,0,0.0
2023-06-14T13:16:06.711Z,Northern Ireland struggles with fiscal crisis as politicians boycott executive,Projected £1bn deficit has put region’s funding in the spotlight and threatens irreparable damage to public services,Negative,0.9999887943267822,Negative,0.9999873638153076
2023-06-14T13:01:15.203Z,Number of Britons working in EU travel sector down more than two-thirds since Brexit,"Cost of visas and permits causes sharp reduction in job opportunities, research finds",Negative,0.9999486207962036,Negative,0.7880544066429138
2023-06-14T11:58:25.828Z,"Johnson, Sturgeon, Corbyn and the price of radical certainty",Warnings from seeing the UK’s three most prominent leaders — and the most monomaniacal — blow up,Neutral,0.9933775067329408,Negative,0.9103485345840454
2023-06-14T11:30:06.646Z,The Lex Newsletter: Sunak should power up UK gigafactory plan Premium content,PM’s battery strategy cannot match US financial firepower but it could target gaps in support,Positive,0.998957633972168,Negative,0.998753547668457
2023-06-14T08:30:07.293Z,Sunak will delay calling UK election for longer than you think,"With further hits to household budgets expected next year, talk turns to prospect of May 2024 vote",Negative,0.7495326995849609,Neutral,0.9980611205101012
2023-06-14T04:00:07.562Z,El Niño’s arrival spells out the stark choices on climate,Governments’ plans to tackle the escalating cost of living will need to factor in crop failures and spiralling commodity prices,Neutral,0.9799548983573914,Neutral,0.5169240236282349
2023-06-13T23:02:42.024Z,"UK junior doctors must ‘move significantly’ on pay claim, says Barclay",Medics in England launch third round of strike action as health secretary warns of risk to patient safety,Neutral,0.9994389414787292,Neutral,0.9291706085205078
2023-06-13T21:30:06.071Z,UK creative industry strategy backed by £77mn in state funding,Jeremy Hunt says money will boost sector’s economic value by £50bn and add 1mn jobs,Neutral,0.9999442100524902,Positive,0.9999990463256836
2023-06-13T20:00:06.029Z,Staff at UK High Commission in Sierra Leone suspended over lost £2mn,Several employees suspected of colluding to defraud British government over procurement of diesel fuel,Negative,0.5157689452171326,Negative,0.8201507925987244
2023-06-13T19:14:29.642Z,Nadine Dorries hangs back on formally resigning as MP,Ex-cabinet minister makes Sunak sweat over timing of one of three problematic by-elections,Neutral,0.9984049201011658,Neutral,0.9982529282569884
2023-06-13T18:37:56.432Z,Boris Johnson faces ‘damning’ report by MPs into his conduct ,Former PM urges committee to issue findings and ‘let the world judge their nonsense’ on partygate scandal  ,Neutral,0.9999395608901978,Neutral,0.9994238615036012
2023-06-13T17:10:36.619Z,"UK post-Brexit border charges will increase food prices, warns industry  ",Food and logistics bodies say inspection fees on produce from the EU will hit smaller firms and UK families,Negative,0.9828252196311952,Negative,0.9678250551223756
2023-06-13T15:23:28.629Z,"Brexit and austerity left UK badly prepared for pandemic, inquiry told",Planning for leaving EU drained resources and public services were already weakened ,Negative,0.9999970197677612,Negative,0.9997935891151428
2023-06-13T13:12:10.452Z,Fewer than one-third of CBI members backed overhaul,"Director-general defends role of business lobby group as she tells MPs it has 1,200 members",Neutral,0.999705970287323,Neutral,0.9999980926513672
none,none,none,0,0.0,0,0.0
2023-06-13T11:29:26.892Z,"No, British democracy isn’t safer than America’s",Boris Johnson’s exit from parliament has led to complacency about the UK’s civic health,Neutral,0.9446982741355896,Negative,0.999997854232788
